"","TARGET","GENDER","BALANCE","OCCUPATION","AGE_BKT","SCR","HOLDING_PERIOD","ACC_TYPE","LEN_OF_RLTN_IN_MNTH","NO_OF_L_CR_TXNS","NO_OF_L_DR_TXNS","NO_OF_BR_CSH_WDL_DR_TXNS","NO_OF_ATM_DR_TXNS","NO_OF_NET_DR_TXNS","NO_OF_MOB_DR_TXNS","NO_OF_CHQ_DR_TXNS","FLG_HAS_CC","AMT_ATM_DR","AMT_BR_CSH_WDL_DR","AMT_CHQ_DR","AMT_NET_DR","AMT_MOB_DR","FLG_HAS_ANY_CHGS","AMT_OTH_BK_ATM_USG_CHGS","AMT_MIN_BAL_NMC_CHGS","NO_OF_IW_CHQ_BNC_TXNS","NO_OF_OW_CHQ_BNC_TXNS","AVG_AMT_PER_ATM_TXN","AVG_AMT_PER_CSH_WDL_TXN","AVG_AMT_PER_CHQ_TXN","AVG_AMT_PER_NET_TXN","AVG_AMT_PER_MOB_TXN"
"19426","0","M",103570.74,"PROF","31-35",320,8,"SA",177,6,5,1,1,1,0,2,"1",6500,708610,99750,595392,0,"0",0,0,0,0,6500,708610,49875,595392,0
"19427","0","M",143258.56,"SAL","26-30",994,3,"SA",110,0,0,0,0,0,0,0,"0",0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0
"19428","1","M",1006394.71,"SELF-EMP","31-35",382,14,"SA",145,6,7,3,1,1,0,2,"0",8100,955290,44210,932702,0,"0",0,0,0,0,8100,318430,22105,932702,0
"19429","0","M",2168780.41,"SENP","46-50",212,23,"CA",121,31,3,2,1,0,0,0,"0",7800,294190,0,0,0,"0",0,0,0,0,7800,147095,0,0,0
"19430","0","M",103911.8,"SENP","26-30",254,13,"CA",69,0,0,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0
"19431","0","M",68309.56,"SAL","31-35",838,19,"SA",213,13,7,4,1,1,0,1,"0",4900,347880,0,640811,0,"0",0,0,0,0,4900,86970,0,640811,0
"19432","1","M",14257.21,"SELF-EMP","41-45",361,21,"SA",31,17,3,1,2,0,0,0,"0",47100,648920,0,0,0,"0",0,0,0,0,23550,648920,0,0,0
"19433","0","M",39632.53,"SAL","26-30",661,14,"SA",125,8,5,0,1,0,0,4,"0",14500,0,49520,0,0,"0",0,0,0,0,14500,0,12380,0,0
"19434","1","M",221848.79,"SENP","41-45",222,28,"SA",193,7,3,2,0,0,0,1,"1",0,425610,57150,0,0,"0",0,0,0,0,0,212805,57150,0,0
"19435","0","F",6489.22,"SENP","41-45",326,4,"SA",109,8,6,2,1,1,0,2,"0",19800,654690,95210,680753,0,"0",0,0,0,0,19800,327345,47605,680753,0
"19436","0","M",25193.33,"PROF","31-35",289,15,"CA",132,50,20,10,2,6,1,1,"1",40900,57830,57270,395083,189272,"0",0,0,0,0,20450,5783,57270,65847.17,189272
"19437","0","M",500207.61,"SAL","36-40",291,17,"CA",163,39,16,3,2,0,1,10,"0",2500,0,680820,0,155666,"0",0,0,0,0,1250,0,68082,0,155666
"19438","0","F",316839.8,"SENP","41-45",699,25,"SA",163,8,4,2,2,0,0,0,"0",23500,229830,0,0,0,"0",0,0,0,0,11750,114915,0,0,0
"19439","0","F",603031.85,"SENP","<25",527,28,"SA",129,3,1,1,0,0,0,0,"0",0,871220,0,0,0,"0",0,0,0,0,0,871220,0,0,0
"19440","0","F",822653.25,"SAL",">50",210,19,"SA",145,10,5,1,1,1,0,2,"0",12100,76100,43790,796031,0,"0",0,0,0,0,12100,76100,21895,796031,0
"19441","0","M",375261.46,"SELF-EMP","46-50",369,16,"SA",108,5,4,0,0,0,0,4,"1",0,0,30480,0,0,"0",0,0,0,0,0,0,7620,0,0
"19442","0","M",442320.34,"PROF",">50",155,25,"SA",64,12,1,1,0,0,0,0,"0",0,917780,0,0,0,"0",0,0,0,0,0,917780,0,0,0
"19443","0","M",232563.56,"SAL",">50",841,3,"SA",135,6,6,1,1,0,0,4,"1",16500,627920,75750,0,0,"0",0,0,0,0,16500,627920,18937.5,0,0
"19444","1","F",182681.15,"SELF-EMP","46-50",719,15,"SA",108,8,6,0,1,1,0,4,"0",11800,0,22260,929699,0,"0",0,0,1,0,11800,0,5565,929699,0
"19445","1","F",1842676.67,"PROF","26-30",212,20,"SA",210,8,5,0,1,0,0,4,"0",7700,0,56370,0,0,"0",0,0,0,0,7700,0,14092.5,0,0
"19446","0","M",85310.61,"SELF-EMP","31-35",873,19,"SA",163,12,6,2,1,1,0,2,"0",17500,954720,32920,443861,0,"0",0,0,0,0,17500,477360,16460,443861,0
"19447","0","M",81022.43,"SAL","46-50",305,11,"CA",196,63,62,0,11,19,24,8,"0",128400,0,928940,59800,191374,"1",140,0,0,0,11672.73,0,116117.5,3147.37,7973.92
"19448","0","M",9088.21,"SAL","31-35",717,16,"SA",72,6,6,0,1,1,0,4,"1",11100,0,29130,566807,0,"0",0,0,1,0,11100,0,7282.5,566807,0
"19449","0","F",310402.7,"SENP",">50",365,21,"SA",98,12,4,4,0,0,0,0,"1",0,520750,0,0,0,"0",0,0,0,0,0,130187.5,0,0,0
"19450","0","M",640061.98,"SAL","31-35",280,28,"SA",81,18,4,1,0,2,0,1,"0",0,40840,23210,694936,0,"0",0,0,0,0,0,40840,23210,347468,0
"19451","1","M",387501.94,"SAL","46-50",327,1,"SA",162,15,8,1,1,1,0,5,"1",13400,244580,465110,751875,0,"0",0,0,0,0,13400,244580,93022,751875,0
"19452","0","F",110023.45,"PROF","41-45",281,16,"SA",189,17,14,4,2,3,1,4,"0",17200,26820,65150,264965,162446,"1",0,0,0,0,8600,6705,16287.5,88321.67,162446
"19453","1","M",215944.68,"PROF","31-35",659,15,"SA",40,4,6,2,1,1,0,2,"1",12000,178980,13340,20412,0,"0",0,0,0,0,12000,89490,6670,20412,0
"19454","0","F",603031.85,"SENP","<25",527,28,"SA",129,3,1,1,0,0,0,0,"0",0,871220,0,0,0,"0",0,0,0,0,0,871220,0,0,0
"19455","0","F",120733.23,"SENP",">50",598,9,"SA",152,0,0,0,0,0,0,0,"0",0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0
"19456","0","F",3012012.72,"PROF","31-35",664,21,"SA",98,0,3,2,1,0,0,0,"0",4200,405070,0,0,0,"0",0,0,0,0,4200,202535,0,0,0
"19457","0","M",982801.33,"SELF-EMP","31-35",323,8,"SA",180,9,5,0,1,0,0,4,"1",19500,0,53270,0,0,"0",0,0,0,0,19500,0,13317.5,0,0
"19458","1","F",61647.56,"PROF","41-45",661,9,"SA",131,12,6,2,1,1,0,2,"1",17600,694590,40890,312238,0,"0",0,0,0,0,17600,347295,20445,312238,0
"19459","0","F",167388.06,"SELF-EMP","31-35",723,19,"SA",120,7,7,0,1,1,0,5,"0",500,0,161220,955427,0,"0",0,0,0,0,500,0,32244,955427,0
"19460","0","M",1671622.89,"PROF","36-40",167,24,"SA",185,20,1,1,0,0,0,0,"0",0,808480,0,0,0,"0",0,0,0,0,0,808480,0,0,0
"19461","0","F",752386.4,"SENP","31-35",185,1,"CA",153,0,0,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0
"19462","0","M",17661.41,"SAL","36-40",599,26,"CA",205,47,4,0,3,0,1,0,"0",63500,0,0,0,141299,"0",0,0,0,0,21166.67,0,0,0,141299
"19463","0","M",256246.92,"PROF","36-40",934,5,"SA",159,9,5,0,1,0,0,4,"0",9000,0,28320,0,0,"0",0,0,0,0,9000,0,7080,0,0
"19464","0","M",5680.23,"PROF","46-50",277,18,"SA",130,8,6,2,1,1,0,2,"0",7500,424480,15650,60126,0,"0",0,0,0,1,7500,212240,7825,60126,0
"19465","1","M",7556.8,"PROF","31-35",150,10,"SA",32,4,3,1,0,0,0,2,"1",0,487350,79700,0,0,"0",0,0,0,0,0,487350,39850,0,0
"19466","0","M",5441.4,"PROF",">50",576,12,"SA",127,5,5,1,1,1,0,2,"0",14400,302720,68910,662392,0,"0",0,0,0,0,14400,302720,34455,662392,0
"19467","0","M",28235.12,"PROF",">50",170,1,"SA",193,16,15,0,2,4,1,8,"1",36900,0,727440,335108,101845,"0",0,0,0,0,18450,0,90930,83777,101845
"19468","0","M",302088.75,"PROF","26-30",249,4,"CA",159,36,14,0,2,4,1,7,"0",8500,0,464810,652725,142747,"0",0,0,0,0,4250,0,66401.43,163181.25,142747
"19469","0","M",25817.81,"SAL","31-35",728,1,"SA",84,6,6,2,1,1,0,2,"0",8700,940740,54430,164219,0,"1",0,0,1,0,8700,470370,27215,164219,0
"19470","0","F",349502.86,"SENP","31-35",201,4,"SA",187,2,2,0,0,0,0,2,"0",0,0,13280,0,0,"0",0,0,0,0,0,0,6640,0,0
"19471","0","F",119160.09,"SENP","41-45",701,13,"SA",32,5,4,2,0,0,0,2,"1",0,501160,60840,0,0,"0",0,0,0,0,0,250580,30420,0,0
"19472","1","M",80656.87,"SELF-EMP","46-50",465,9,"SA",69,18,14,4,2,3,1,4,"0",23000,893250,73410,238530,32422,"1",0,0,0,1,11500,223312.5,18352.5,79510,32422
"19473","1","M",19640.03,"PROF","31-35",892,19,"SA",220,15,8,0,1,1,0,6,"0",14200,0,597200,121315,0,"1",0,0,0,0,14200,0,99533.33,121315,0
"19474","0","M",1235891.78,"SELF-EMP",">50",599,3,"SA",196,0,0,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0
"19475","0","M",221530.07,"SAL","46-50",294,10,"CA",171,29,27,6,3,8,2,8,"0",31200,274530,653870,315332,6308,"1",0,0,1,0,10400,45755,81733.75,39416.5,3154
"19476","0","M",338626.93,"SELF-EMP","31-35",236,18,"CA",100,18,2,1,1,0,0,0,"0",18700,522710,0,0,0,"1",0,0,0,0,18700,522710,0,0,0
"19477","0","M",179276.14,"SAL","36-40",304,14,"CA",129,35,21,12,2,6,1,0,"1",31700,290130,0,22473,23324,"0",0,0,0,0,15850,24177.5,0,3745.5,23324
"19478","0","M",621386.66,"SAL","26-30",199,12,"SA",161,4,6,2,1,1,0,2,"1",17700,854950,46630,182508,0,"0",0,0,0,0,17700,427475,23315,182508,0
"19479","1","M",133338.94,"SENP","36-40",606,8,"SA",44,14,7,1,1,1,0,4,"1",18800,255010,79940,784977,0,"0",0,0,0,0,18800,255010,19985,784977,0
"19480","0","M",679824.67,"SAL","41-45",614,8,"CA",83,27,25,7,3,8,2,5,"0",31100,459160,705280,655175,42791,"0",0,0,0,0,10366.67,65594.29,141056,81896.88,21395.5
"19481","0","M",475995.49,"PROF","41-45",333,28,"SA",106,4,1,0,0,1,0,0,"0",0,0,0,337367,0,"0",0,0,0,0,0,0,0,337367,0
"19482","0","F",2673556.11,"SENP",">50",206,23,"SA",215,6,2,1,1,0,0,0,"0",13700,706550,0,0,0,"0",0,0,0,0,13700,706550,0,0,0
"19483","0","M",286792.09,"SELF-EMP","26-30",114,4,"SA",176,2,2,0,0,0,0,2,"0",0,0,57040,0,0,"0",0,0,0,0,0,0,28520,0,0
"19484","0","M",1269149.39,"SENP",">50",318,7,"SA",66,14,7,3,1,1,0,2,"1",13500,59520,64250,768547,0,"0",0,0,0,0,13500,19840,32125,768547,0
"19485","1","M",504184.21,"SELF-EMP","41-45",492,2,"SA",114,7,7,3,1,1,0,2,"0",8200,611770,23930,328148,0,"0",0,0,0,0,8200,203923.33,11965,328148,0
"19486","0","M",814089.61,"SAL","31-35",232,20,"SA",182,14,7,0,1,1,0,5,"1",8900,0,421310,873873,0,"0",0,0,0,0,8900,0,84262,873873,0
"19487","0","M",675.8,"SAL",">50",295,26,"SA",132,5,4,2,1,0,1,0,"0",19300,432050,0,0,165448,"1",0,170,0,0,19300,216025,0,0,165448
"19488","0","M",807446.68,"PROF","31-35",370,7,"SA",142,11,10,0,1,0,1,8,"0",9900,0,642220,0,156302,"0",0,0,0,0,9900,0,80277.5,0,156302
"19489","0","M",169641.14,"SAL","31-35",175,2,"SA",67,5,5,0,1,0,0,4,"0",15800,0,87100,0,0,"0",0,0,0,0,15800,0,21775,0,0
"19490","0","M",253493.95,"SAL",">50",171,14,"SA",70,6,4,0,0,0,0,4,"0",0,0,93780,0,0,"0",0,0,0,0,0,0,23445,0,0
"19491","0","M",804753.16,"SENP","41-45",208,2,"SA",85,13,7,1,1,1,0,4,"0",11600,335980,54540,410774,0,"0",0,0,0,0,11600,335980,13635,410774,0
"19492","0","M",20975.44,"SAL",">50",103,7,"SA",104,10,5,1,1,1,0,2,"1",15500,512120,84630,498214,0,"0",0,0,0,0,15500,512120,42315,498214,0
"19493","0","M",43917.05,"SAL",">50",592,30,"CA",68,51,2,1,0,1,0,0,"0",0,465750,0,373865,0,"0",0,0,0,0,0,465750,0,373865,0
"19494","0","M",16883.5,"PROF","31-35",159,9,"CA",172,14,17,7,2,0,1,7,"0",30600,565830,910940,0,71806,"0",0,0,0,0,15300,80832.86,130134.29,0,71806
"19495","0","M",20694.78,"SENP",">50",444,13,"SA",133,11,8,1,1,1,0,5,"0",14200,365050,573940,311131,0,"0",0,0,0,0,14200,365050,114788,311131,0
"19496","1","M",910316.58,"SAL",">50",423,3,"CA",43,60,24,10,3,6,1,4,"1",73800,108590,91110,777511,135339,"1",0,0,0,1,24600,10859,22777.5,129585.17,135339
"19497","0","M",1348137.52,"SAL",">50",357,13,"SA",215,7,7,3,1,1,0,2,"0",1100,121320,59690,90618,0,"0",0,0,0,0,1100,40440,29845,90618,0
"19498","0","M",443524.29,"PROF",">50",572,13,"SA",87,7,5,1,1,1,0,2,"0",10500,164260,19650,328073,0,"0",0,0,0,0,10500,164260,9825,328073,0
"19499","0","M",1115344.69,"SAL","<25",282,19,"CA",199,37,15,4,2,4,1,4,"0",31700,564450,28540,254998,117719,"0",0,0,0,1,15850,141112.5,7135,63749.5,117719
"19500","0","M",50908.28,"SENP","41-45",211,16,"SA",44,1,1,0,0,0,0,1,"1",0,0,60870,0,0,"0",0,0,0,0,0,0,60870,0,0
"19501","0","M",206593.95,"SELF-EMP","41-45",115,30,"CA",114,16,1,1,0,0,0,0,"0",0,828850,0,0,0,"0",0,0,0,0,0,828850,0,0,0
"19502","0","M",48258.29,"SAL","41-45",254,16,"SA",128,16,14,5,2,4,1,2,"0",38000,209170,10790,302276,42967,"0",0,0,0,0,19000,41834,5395,75569,42967
"19503","0","M",877536.48,"PROF","26-30",215,31,"CA",144,20,4,2,0,1,1,0,"0",0,418850,0,125747,189332,"0",0,0,0,0,0,209425,0,125747,189332
"19504","1","M",33036.95,"PROF",">50",198,2,"SA",79,20,17,9,2,0,1,5,"1",34500,461540,91080,0,155029,"0",0,0,0,0,17250,51282.22,18216,0,155029
"19505","0","F",2007811.18,"SENP",">50",325,6,"SA",214,2,2,1,0,0,0,1,"0",0,463280,0,0,0,"0",0,0,0,0,0,463280,0,0,0
"19506","0","M",1003089.93,"SAL","26-30",233,13,"SA",100,6,5,0,1,0,0,4,"0",5500,0,34330,0,0,"0",0,0,0,0,5500,0,8582.5,0,0
"19507","0","M",24585.33,"SELF-EMP","41-45",175,4,"SA",103,20,16,7,2,0,1,6,"0",17900,586090,806610,0,161158,"0",0,0,0,0,8950,83727.14,134435,0,161158
"19508","0","M",149576.68,"PROF","31-35",230,24,"CA",144,3,3,0,3,0,0,0,"1",27100,0,0,0,0,"0",0,0,0,0,9033.33,0,0,0,0
"19509","0","M",150931.96,"SAL","36-40",777,19,"SA",148,7,7,3,1,1,0,2,"1",19600,627880,74950,878072,0,"0",0,0,0,0,19600,209293.33,37475,878072,0
"19510","0","F",1274950.09,"PROF",">50",160,6,"CA",67,21,27,1,3,8,2,13,"1",23900,91700,1177620,783260,92197,"0",0,0,0,0,7966.67,91700,90586.15,97907.5,46098.5
"19511","0","M",1175347.2,"PROF","36-40",126,15,"CA",158,35,21,7,2,6,1,5,"0",38400,369060,401850,380574,181412,"0",0,0,0,0,19200,52722.86,80370,63429,181412
"19512","0","M",102477.63,"SELF-EMP",">50",913,21,"SA",119,7,2,2,0,0,0,0,"1",0,480960,0,0,0,"0",0,0,0,0,0,240480,0,0,0
"19513","0","M",2488835.82,"SAL",">50",366,29,"SA",42,9,4,1,1,1,1,0,"0",4600,521870,0,313623,90445,"0",0,0,0,0,4600,521870,0,313623,90445
"19514","0","M",327772.7,"SELF-EMP","26-30",448,29,"SA",214,16,2,0,2,0,0,0,"0",25000,0,0,0,0,"0",0,0,0,0,12500,0,0,0,0
"19515","0","M",180310.74,"SAL","31-35",349,6,"CA",142,15,18,4,2,0,1,11,"0",28100,648410,4059830,0,179990,"0",0,0,0,0,14050,162102.5,369075.45,0,179990
"19516","0","M",457032.66,"SENP","36-40",717,11,"SA",130,11,10,1,1,0,1,7,"1",12300,578670,782160,0,193007,"0",0,0,0,0,12300,578670,111737.14,0,193007
"19517","0","F",2236468.51,"SENP","<25",247,3,"SA",182,0,0,0,0,0,0,0,"0",0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0
"19518","0","M",105762.26,"SAL",">50",426,25,"SA",58,11,2,1,0,1,0,0,"1",0,404290,0,24025,0,"0",0,0,0,0,0,404290,0,24025,0
"19519","0","M",218700.92,"SAL","36-40",217,3,"SA",126,16,15,4,2,4,1,4,"0",14900,437940,869990,100508,113868,"0",0,0,0,0,7450,109485,217497.5,25127,113868
"19520","0","M",16883.5,"PROF","31-35",159,9,"CA",172,14,17,7,2,0,1,7,"0",30600,565830,910940,0,71806,"0",0,0,0,0,15300,80832.86,130134.29,0,71806
"19521","0","M",387322.88,"SAL","46-50",811,5,"SA",36,13,7,4,1,1,0,1,"0",18700,902310,0,378948,0,"0",0,0,0,0,18700,225577.5,0,378948,0
"19522","0","F",1801187.25,"SENP","41-45",587,14,"SA",83,7,5,0,1,0,0,4,"0",3500,0,87130,0,0,"1",0,0,0,0,3500,0,21782.5,0,0
"19523","0","M",596.19,"SAL",">50",584,17,"SA",37,6,6,3,1,1,0,1,"1",15200,164840,0,192266,0,"1",0,170,0,0,15200,54946.67,0,192266,0
"19524","0","M",3129741.35,"PROF","26-30",561,11,"CA",216,20,26,9,3,8,2,4,"1",31400,307700,894910,936080,78818,"0",0,0,0,0,10466.67,34188.89,223727.5,117010,39409
"19525","0","M",292777.92,"PROF","26-30",132,3,"SA",178,8,6,0,1,1,0,4,"1",1100,0,55050,569446,0,"0",0,0,0,0,1100,0,13762.5,569446,0
"19526","0","F",698176.57,"PROF","46-50",215,26,"SA",197,20,4,2,1,0,0,1,"1",19100,261980,46080,0,0,"0",0,0,0,0,19100,130990,46080,0,0
"19527","0","M",3241052.51,"SELF-EMP","26-30",237,5,"CA",55,37,15,2,2,4,1,6,"1",23700,944460,202430,409933,71216,"0",0,0,0,0,11850,472230,33738.33,102483.25,71216
"19528","0","M",126507.98,"SELF-EMP","26-30",579,1,"CA",82,31,18,8,2,0,1,7,"1",13800,820930,940660,0,97983,"1",0,0,0,1,6900,102616.25,134380,0,97983
"19529","0","F",979844.26,"SAL","46-50",672,29,"SA",203,4,3,0,2,1,0,0,"1",25700,0,0,234360,0,"0",0,0,0,0,12850,0,0,234360,0
"19530","0","F",89636.69,"SENP",">50",301,13,"SA",156,0,0,0,0,0,0,0,"0",0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0
"19531","0","M",49143.01,"SAL","36-40",182,17,"SA",113,12,6,1,1,0,0,4,"0",7900,266230,37010,0,0,"0",0,0,0,1,7900,266230,9252.5,0,0
"19532","0","M",1717280.42,"SELF-EMP","46-50",229,24,"SA",166,4,2,0,1,0,1,0,"1",1800,0,0,0,58249,"0",0,0,0,0,1800,0,0,0,58249
"19533","0","M",941286.17,"SELF-EMP","41-45",220,9,"CA",37,36,14,4,2,3,1,4,"0",20500,133090,25150,894801,180686,"0",0,0,0,0,10250,33272.5,6287.5,298267,180686
"19534","1","F",2778131.61,"SENP","31-35",568,26,"SA",66,20,3,2,0,1,0,0,"0",0,28940,0,507961,0,"0",0,0,0,0,0,14470,0,507961,0
"19535","1","M",20979.23,"SELF-EMP",">50",941,2,"SA",91,6,3,2,0,0,0,1,"0",0,624610,0,0,0,"0",0,0,0,0,0,312305,0,0,0
"19536","0","O",11236.84,"PROF","41-45",900,25,"CA",179,53,4,1,0,2,1,0,"0",0,435100,0,182580,182195,"0",0,0,0,0,0,435100,0,91290,182195
"19537","1","M",164630.4,"PROF","46-50",575,15,"CA",169,51,21,9,2,5,1,4,"1",30900,358050,75650,356631,148536,"0",0,0,0,0,15450,39783.33,18912.5,71326.2,148536
"19538","0","F",537015.73,"PROF","46-50",164,8,"CA",183,11,13,2,1,4,1,5,"1",12000,379740,681790,55323,199667,"0",0,0,0,0,12000,189870,136358,13830.75,199667
"19539","0","M",265486.99,"PROF",">50",446,13,"CA",212,11,13,3,1,4,1,4,"0",11200,582460,592380,701888,198084,"0",0,0,0,0,11200,194153.33,148095,175472,198084
"19540","0","M",8020.6,"SELF-EMP","26-30",365,23,"SA",184,2,1,1,0,0,0,0,"0",0,422290,0,0,0,"1",0,0,0,0,0,422290,0,0,0
"19541","0","M",2137076.94,"SENP","26-30",192,19,"SA",38,14,7,1,1,1,0,4,"1",19200,170570,44810,653936,0,"0",0,0,0,0,19200,170570,11202.5,653936,0
"19542","0","M",702227.07,"SAL","26-30",286,3,"SA",43,5,5,1,1,1,0,2,"0",8200,666730,96080,52314,0,"0",0,0,0,0,8200,666730,48040,52314,0
"19543","1","M",692670.86,"PROF",">50",426,21,"SA",35,14,4,3,1,0,0,0,"1",0,971340,0,0,0,"0",0,0,0,0,0,323780,0,0,0
"19544","0","M",757771.15,"SENP",">50",385,7,"SA",128,6,5,1,1,1,0,2,"0",11300,77130,50460,97581,0,"0",0,0,0,0,11300,77130,25230,97581,0
"19545","0","M",2238327.8,"SENP","31-35",367,29,"CA",172,20,2,1,0,1,0,0,"1",0,99420,0,365481,0,"0",0,0,0,0,0,99420,0,365481,0
"19546","0","M",33404.11,"SELF-EMP","31-35",550,8,"SA",91,2,1,1,0,0,0,0,"0",0,271210,0,0,0,"0",0,0,0,0,0,271210,0,0,0
"19547","1","M",360821.38,"SAL","31-35",350,2,"CA",136,25,32,10,4,10,2,6,"0",48200,66410,275270,783039,182697,"0",0,0,0,0,12050,6641,45878.33,78303.9,91348.5
"19548","1","M",649435.37,"SELF-EMP","46-50",590,6,"CA",180,48,19,3,2,6,1,7,"0",7400,239460,471500,689178,18272,"0",0,0,0,0,3700,79820,67357.14,114863,18272
"19549","0","M",5688.06,"SAL",">50",621,14,"SA",195,9,5,1,1,1,0,2,"1",4700,986000,22970,860433,0,"0",0,0,0,0,4700,986000,11485,860433,0
"19550","0","M",1055110.83,"SELF-EMP","41-45",425,19,"SA",57,0,0,0,0,0,0,0,"0",0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0
"19551","0","M",1674877.75,"PROF","36-40",409,18,"SA",110,2,1,1,0,0,0,0,"1",0,154400,0,0,0,"0",0,0,0,0,0,154400,0,0,0
"19552","0","F",1195703.17,"SAL","46-50",297,27,"SA",131,6,3,3,0,0,0,0,"0",0,361460,0,0,0,"1",0,0,0,0,0,120486.67,0,0,0
"19553","0","M",184086.42,"SELF-EMP",">50",177,16,"SA",128,6,5,1,1,1,0,2,"1",5900,524680,19010,899819,0,"0",0,0,0,0,5900,524680,9505,899819,0
"19554","0","F",737181.87,"PROF","31-35",582,6,"SA",80,9,5,1,1,1,0,2,"1",6900,353290,96420,359898,0,"0",0,0,0,0,6900,353290,48210,359898,0
"19555","0","M",7866.96,"SELF-EMP","41-45",303,4,"SA",54,7,5,1,1,1,0,2,"0",13900,492780,65580,473871,0,"0",0,0,0,0,13900,492780,32790,473871,0
"19556","0","M",62991.56,"PROF","26-30",939,1,"SA",179,6,5,1,1,1,0,2,"0",7900,619300,52340,17768,0,"1",0,0,0,1,7900,619300,26170,17768,0
"19557","0","M",93364.31,"SAL",">50",281,12,"SA",140,11,6,3,1,1,0,1,"0",11700,353650,0,702191,0,"0",0,0,0,0,11700,117883.33,0,702191,0
"19558","0","M",553770.82,"PROF","46-50",426,20,"SA",66,12,6,2,1,1,0,2,"0",14900,158070,57980,917024,0,"1",0,0,0,0,14900,79035,28990,917024,0
"19559","0","M",11376.24,"SELF-EMP",">50",104,8,"SA",171,15,8,5,1,1,0,1,"1",1500,192330,0,421804,0,"0",0,0,0,0,1500,38466,0,421804,0
"19560","0","M",25330.88,"SELF-EMP",">50",551,16,"SA",109,10,5,2,1,1,0,1,"1",9500,216020,0,113255,0,"0",0,0,0,0,9500,108010,0,113255,0
"19561","1","M",820931.13,"SAL","26-30",612,16,"SA",165,11,11,3,1,0,1,6,"1",15300,58180,18990,0,50189,"0",0,0,0,0,15300,19393.33,3165,0,50189
"19562","0","F",831670.55,"SENP","26-30",101,1,"SA",115,15,8,1,1,1,0,5,"1",14100,137720,38370,216041,0,"0",0,0,0,0,14100,137720,7674,216041,0
"19563","0","M",690161.14,"SAL","41-45",667,23,"CA",45,73,4,1,0,1,1,1,"1",0,871760,24980,98604,22349,"1",0,0,0,0,0,871760,24980,98604,22349
"19564","0","F",1049510.25,"SENP","46-50",282,2,"SA",161,12,6,2,1,1,0,2,"0",11200,863530,69870,608124,0,"0",0,0,0,0,11200,431765,34935,608124,0
"19565","0","M",11201.08,"SELF-EMP","26-30",187,28,"SA",59,2,4,2,2,0,0,0,"0",20600,13120,0,0,0,"0",0,0,0,0,10300,6560,0,0,0
"19566","0","M",108941.09,"PROF","36-40",819,3,"SA",162,14,8,3,1,0,0,4,"0",3700,692870,15820,0,0,"0",0,0,0,0,3700,230956.67,3955,0,0
"19567","0","M",18112.45,"PROF",">50",944,12,"SA",51,9,5,0,1,0,0,4,"0",8300,0,80190,0,0,"0",0,0,0,0,8300,0,20047.5,0,0
"19568","0","F",2379153.36,"SENP","<25",312,19,"SA",116,11,7,2,1,0,0,4,"0",5300,461910,12340,0,0,"0",0,0,0,0,5300,230955,3085,0,0
"19569","0","M",41502.57,"SAL","46-50",759,2,"CA",55,56,23,3,3,7,1,9,"1",2500,518200,3521760,457463,7733,"0",0,0,0,0,833.33,172733.33,391306.67,65351.86,7733
"19570","0","M",124383.69,"SELF-EMP","31-35",179,20,"SA",171,0,0,0,0,0,0,0,"0",0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0
"19571","0","M",42412.31,"PROF","36-40",250,22,"SA",38,18,3,1,2,0,0,0,"0",48800,231410,0,0,0,"0",0,0,0,0,24400,231410,0,0,0
"19572","0","M",482742.15,"SAL",">50",244,29,"SA",169,8,2,2,0,0,0,0,"0",0,971180,0,0,0,"0",0,0,0,0,0,485590,0,0,0
"19573","0","M",108775.79,"PROF","36-40",249,3,"SA",77,6,5,0,1,0,0,4,"0",5600,0,68060,0,0,"0",0,0,0,0,5600,0,17015,0,0
"19574","0","M",36866.47,"SAL","46-50",529,9,"CA",221,32,19,9,2,6,1,1,"0",34300,269190,65720,215261,145473,"0",0,0,0,0,17150,29910,65720,35876.83,145473
"19575","0","F",113184.94,"SENP","31-35",107,4,"SA",92,12,6,1,1,0,0,4,"0",15900,409180,15840,0,0,"0",0,0,0,0,15900,409180,3960,0,0
"19576","1","F",454821.79,"PROF","<25",578,6,"SA",127,4,3,1,0,0,0,2,"1",0,760130,56300,0,0,"0",0,0,0,0,0,760130,28150,0,0
"19577","0","F",289521.03,"SENP","46-50",275,9,"SA",63,10,5,1,1,1,0,2,"1",8900,379970,46970,922231,0,"1",0,0,0,1,8900,379970,23485,922231,0
"19578","1","F",557493.53,"SENP","41-45",186,8,"SA",133,11,5,2,1,1,0,1,"1",15500,166210,0,391649,0,"0",0,0,0,0,15500,83105,0,391649,0
"19579","0","M",37082.68,"SAL",">50",176,10,"SA",179,16,14,0,2,4,1,7,"0",1900,0,919140,272344,96068,"0",0,0,0,0,950,0,131305.71,68086,96068
